Topology: simple | Epoch: 1/100 | Batch Size: 32 | LR: 0.010000 | Train Acc: 71.7 | Test Acc: 71.2 | Train Loss: 9.67e-01 | Test Loss: 9.75e-01
Topology: simple | Epoch: 53/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.6 | Test Acc: 84.0 | Train Loss: 4.05e-01 | Test Loss: 4.41e-01
Topology: simple | Epoch: 54/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.7 | Test Acc: 84.1 | Train Loss: 4.04e-01 | Test Loss: 4.40e-01
Topology: simple | Epoch: 55/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.7 | Test Acc: 84.1 | Train Loss: 4.02e-01 | Test Loss: 4.39e-01
Topology: simple | Epoch: 56/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.8 | Test Acc: 84.1 | Train Loss: 4.01e-01 | Test Loss: 4.38e-01
Topology: simple | Epoch: 57/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.8 | Test Acc: 84.2 | Train Loss: 4.00e-01 | Test Loss: 4.37e-01
Topology: simple | Epoch: 58/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.9 | Test Acc: 84.2 | Train Loss: 3.99e-01 | Test Loss: 4.36e-01
Topology: simple | Epoch: 59/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.9 | Test Acc: 84.2 | Train Loss: 3.98e-01 | Test Loss: 4.35e-01
Topology: simple | Epoch: 60/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 85.9 | Test Acc: 84.2 | Train Loss: 3.97e-01 | Test Loss: 4.35e-01
Topology: simple | Epoch: 61/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.0 | Test Acc: 84.2 | Train Loss: 3.96e-01 | Test Loss: 4.34e-01
Topology: simple | Epoch: 62/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.0 | Test Acc: 84.2 | Train Loss: 3.95e-01 | Test Loss: 4.33e-01
Topology: simple | Epoch: 63/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.0 | Test Acc: 84.3 | Train Loss: 3.93e-01 | Test Loss: 4.32e-01
Topology: simple | Epoch: 64/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.1 | Test Acc: 84.3 | Train Loss: 3.92e-01 | Test Loss: 4.31e-01
Topology: simple | Epoch: 65/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.1 | Test Acc: 84.4 | Train Loss: 3.91e-01 | Test Loss: 4.30e-01
Topology: simple | Epoch: 66/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.4 | Train Loss: 3.90e-01 | Test Loss: 4.29e-01
Topology: simple | Epoch: 67/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.4 | Train Loss: 3.89e-01 | Test Loss: 4.29e-01
Topology: simple | Epoch: 68/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.5 | Train Loss: 3.88e-01 | Test Loss: 4.28e-01
Topology: simple | Epoch: 69/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.2 | Test Acc: 84.5 | Train Loss: 3.87e-01 | Test Loss: 4.27e-01
Topology: simple | Epoch: 70/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.3 | Test Acc: 84.5 | Train Loss: 3.86e-01 | Test Loss: 4.26e-01
Topology: simple | Epoch: 71/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.3 | Test Acc: 84.6 | Train Loss: 3.86e-01 | Test Loss: 4.25e-01
Topology: simple | Epoch: 72/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.3 | Test Acc: 84.6 | Train Loss: 3.85e-01 | Test Loss: 4.25e-01
Topology: simple | Epoch: 73/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.4 | Test Acc: 84.7 | Train Loss: 3.84e-01 | Test Loss: 4.24e-01
Topology: simple | Epoch: 74/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.4 | Test Acc: 84.7 | Train Loss: 3.83e-01 | Test Loss: 4.23e-01
Topology: simple | Epoch: 75/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.4 | Test Acc: 84.7 | Train Loss: 3.82e-01 | Test Loss: 4.22e-01
Topology: simple | Epoch: 76/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.5 | Test Acc: 84.7 | Train Loss: 3.81e-01 | Test Loss: 4.22e-01
Topology: simple | Epoch: 77/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.5 | Test Acc: 84.7 | Train Loss: 3.80e-01 | Test Loss: 4.21e-01
Topology: simple | Epoch: 78/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.5 | Test Acc: 84.7 | Train Loss: 3.79e-01 | Test Loss: 4.20e-01
Topology: simple | Epoch: 79/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.6 | Test Acc: 84.8 | Train Loss: 3.78e-01 | Test Loss: 4.20e-01
Topology: simple | Epoch: 80/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.6 | Test Acc: 84.9 | Train Loss: 3.78e-01 | Test Loss: 4.19e-01
Topology: simple | Epoch: 81/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.6 | Test Acc: 84.9 | Train Loss: 3.77e-01 | Test Loss: 4.18e-01
Topology: simple | Epoch: 82/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.6 | Test Acc: 84.9 | Train Loss: 3.76e-01 | Test Loss: 4.18e-01
Topology: simple | Epoch: 83/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 84.9 | Train Loss: 3.75e-01 | Test Loss: 4.17e-01
Topology: simple | Epoch: 84/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 85.0 | Train Loss: 3.74e-01 | Test Loss: 4.16e-01
Topology: simple | Epoch: 85/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 85.0 | Train Loss: 3.73e-01 | Test Loss: 4.16e-01
Topology: simple | Epoch: 86/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 85.0 | Train Loss: 3.73e-01 | Test Loss: 4.15e-01
Topology: simple | Epoch: 87/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.7 | Test Acc: 85.0 | Train Loss: 3.72e-01 | Test Loss: 4.14e-01
Topology: simple | Epoch: 88/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.8 | Test Acc: 85.0 | Train Loss: 3.71e-01 | Test Loss: 4.14e-01
Topology: simple | Epoch: 89/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.8 | Test Acc: 85.0 | Train Loss: 3.70e-01 | Test Loss: 4.13e-01
Topology: simple | Epoch: 90/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.8 | Test Acc: 85.1 | Train Loss: 3.70e-01 | Test Loss: 4.13e-01
Topology: simple | Epoch: 91/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.1 | Train Loss: 3.69e-01 | Test Loss: 4.12e-01
Topology: simple | Epoch: 92/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.2 | Train Loss: 3.68e-01 | Test Loss: 4.11e-01
Topology: simple | Epoch: 93/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.2 | Train Loss: 3.67e-01 | Test Loss: 4.11e-01
Topology: simple | Epoch: 94/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 86.9 | Test Acc: 85.2 | Train Loss: 3.67e-01 | Test Loss: 4.10e-01
Topology: simple | Epoch: 95/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.0 | Test Acc: 85.2 | Train Loss: 3.66e-01 | Test Loss: 4.10e-01
Topology: simple | Epoch: 96/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.0 | Test Acc: 85.2 | Train Loss: 3.65e-01 | Test Loss: 4.09e-01
Topology: simple | Epoch: 97/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.0 | Test Acc: 85.2 | Train Loss: 3.64e-01 | Test Loss: 4.09e-01
Topology: simple | Epoch: 98/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.1 | Test Acc: 85.2 | Train Loss: 3.64e-01 | Test Loss: 4.08e-01
Topology: simple | Epoch: 99/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.1 | Test Acc: 85.3 | Train Loss: 3.63e-01 | Test Loss: 4.08e-01
Topology: simple | Epoch: 100/100 | Batch Size: 64 | LR: 0.010000 | Train Acc: 87.1 | Test Acc: 85.3 | Train Loss: 3.62e-01 | Test Loss: 4.07e-01
Topology: simple | Epoch: 1/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 65.7 | Test Acc: 65.6 | Train Loss: 1.71e+00 | Test Loss: 1.71e+00
Topology: simple | Epoch: 2/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 69.5 | Test Acc: 68.9 | Train Loss: 1.31e+00 | Test Loss: 1.31e+00
Topology: simple | Epoch: 3/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 71.4 | Test Acc: 70.7 | Train Loss: 1.09e+00 | Test Loss: 1.10e+00
Topology: simple | Epoch: 4/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 72.6 | Test Acc: 72.2 | Train Loss: 9.61e-01 | Test Loss: 9.70e-01
Topology: simple | Epoch: 5/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 73.5 | Test Acc: 73.0 | Train Loss: 8.74e-01 | Test Loss: 8.85e-01
Topology: simple | Epoch: 6/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.2 | Test Acc: 73.5 | Train Loss: 8.14e-01 | Test Loss: 8.25e-01
Topology: simple | Epoch: 7/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 74.8 | Test Acc: 74.0 | Train Loss: 7.69e-01 | Test Loss: 7.82e-01
Topology: simple | Epoch: 8/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.4 | Test Acc: 74.6 | Train Loss: 7.35e-01 | Test Loss: 7.48e-01
Topology: simple | Epoch: 9/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 75.9 | Test Acc: 75.1 | Train Loss: 7.08e-01 | Test Loss: 7.22e-01
Topology: simple | Epoch: 10/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.4 | Test Acc: 75.4 | Train Loss: 6.85e-01 | Test Loss: 7.00e-01
Topology: simple | Epoch: 11/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 76.9 | Test Acc: 75.8 | Train Loss: 6.66e-01 | Test Loss: 6.82e-01
Topology: simple | Epoch: 12/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.3 | Test Acc: 76.2 | Train Loss: 6.50e-01 | Test Loss: 6.66e-01
Topology: simple | Epoch: 13/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 77.7 | Test Acc: 76.6 | Train Loss: 6.35e-01 | Test Loss: 6.52e-01
Topology: simple | Epoch: 14/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.2 | Test Acc: 77.0 | Train Loss: 6.22e-01 | Test Loss: 6.39e-01
Topology: simple | Epoch: 15/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.5 | Test Acc: 77.5 | Train Loss: 6.11e-01 | Test Loss: 6.28e-01
Topology: simple | Epoch: 16/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 78.9 | Test Acc: 78.0 | Train Loss: 6.00e-01 | Test Loss: 6.18e-01
Topology: simple | Epoch: 17/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.3 | Test Acc: 78.2 | Train Loss: 5.90e-01 | Test Loss: 6.09e-01
Topology: simple | Epoch: 18/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.6 | Test Acc: 78.5 | Train Loss: 5.81e-01 | Test Loss: 6.00e-01
Topology: simple | Epoch: 19/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 79.9 | Test Acc: 78.9 | Train Loss: 5.73e-01 | Test Loss: 5.92e-01
Topology: simple | Epoch: 20/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.3 | Test Acc: 79.3 | Train Loss: 5.65e-01 | Test Loss: 5.85e-01
Topology: simple | Epoch: 21/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.5 | Test Acc: 79.6 | Train Loss: 5.58e-01 | Test Loss: 5.78e-01
Topology: simple | Epoch: 22/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.7 | Test Acc: 79.8 | Train Loss: 5.52e-01 | Test Loss: 5.72e-01
Topology: simple | Epoch: 23/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 80.9 | Test Acc: 80.0 | Train Loss: 5.45e-01 | Test Loss: 5.67e-01
Topology: simple | Epoch: 24/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.1 | Test Acc: 80.1 | Train Loss: 5.40e-01 | Test Loss: 5.61e-01
Topology: simple | Epoch: 25/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.3 | Test Acc: 80.2 | Train Loss: 5.34e-01 | Test Loss: 5.56e-01
Topology: simple | Epoch: 26/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.5 | Test Acc: 80.3 | Train Loss: 5.29e-01 | Test Loss: 5.52e-01
Topology: simple | Epoch: 27/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.7 | Test Acc: 80.4 | Train Loss: 5.25e-01 | Test Loss: 5.47e-01
Topology: simple | Epoch: 28/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.8 | Test Acc: 80.5 | Train Loss: 5.20e-01 | Test Loss: 5.43e-01
Topology: simple | Epoch: 29/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 81.9 | Test Acc: 80.7 | Train Loss: 5.16e-01 | Test Loss: 5.40e-01
Topology: simple | Epoch: 30/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.0 | Test Acc: 80.8 | Train Loss: 5.12e-01 | Test Loss: 5.36e-01
Topology: simple | Epoch: 31/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.2 | Test Acc: 80.9 | Train Loss: 5.09e-01 | Test Loss: 5.33e-01
Topology: simple | Epoch: 32/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.3 | Test Acc: 81.0 | Train Loss: 5.05e-01 | Test Loss: 5.29e-01
Topology: simple | Epoch: 33/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.4 | Test Acc: 81.2 | Train Loss: 5.02e-01 | Test Loss: 5.26e-01
Topology: simple | Epoch: 34/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.5 | Test Acc: 81.2 | Train Loss: 4.98e-01 | Test Loss: 5.23e-01
Topology: simple | Epoch: 35/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.6 | Test Acc: 81.4 | Train Loss: 4.95e-01 | Test Loss: 5.21e-01
Topology: simple | Epoch: 36/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.7 | Test Acc: 81.4 | Train Loss: 4.92e-01 | Test Loss: 5.18e-01
Topology: simple | Epoch: 37/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.8 | Test Acc: 81.5 | Train Loss: 4.90e-01 | Test Loss: 5.16e-01
Topology: simple | Epoch: 38/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 82.9 | Test Acc: 81.6 | Train Loss: 4.87e-01 | Test Loss: 5.13e-01
Topology: simple | Epoch: 39/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.0 | Test Acc: 81.6 | Train Loss: 4.84e-01 | Test Loss: 5.11e-01
Topology: simple | Epoch: 40/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.1 | Test Acc: 81.7 | Train Loss: 4.82e-01 | Test Loss: 5.09e-01
Topology: simple | Epoch: 41/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 81.8 | Train Loss: 4.80e-01 | Test Loss: 5.07e-01
Topology: simple | Epoch: 42/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.2 | Test Acc: 82.0 | Train Loss: 4.77e-01 | Test Loss: 5.05e-01
Topology: simple | Epoch: 43/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.3 | Test Acc: 82.0 | Train Loss: 4.75e-01 | Test Loss: 5.03e-01
Topology: simple | Epoch: 44/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 82.1 | Train Loss: 4.73e-01 | Test Loss: 5.01e-01
Topology: simple | Epoch: 45/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.4 | Test Acc: 82.1 | Train Loss: 4.71e-01 | Test Loss: 4.99e-01
Topology: simple | Epoch: 46/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.5 | Test Acc: 82.3 | Train Loss: 4.69e-01 | Test Loss: 4.97e-01
Topology: simple | Epoch: 47/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.6 | Test Acc: 82.4 | Train Loss: 4.67e-01 | Test Loss: 4.95e-01
Topology: simple | Epoch: 48/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.6 | Test Acc: 82.4 | Train Loss: 4.65e-01 | Test Loss: 4.94e-01
Topology: simple | Epoch: 49/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.4 | Train Loss: 4.63e-01 | Test Loss: 4.92e-01
Topology: simple | Epoch: 50/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.7 | Test Acc: 82.4 | Train Loss: 4.61e-01 | Test Loss: 4.91e-01
Topology: simple | Epoch: 51/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.8 | Test Acc: 82.5 | Train Loss: 4.60e-01 | Test Loss: 4.89e-01
Topology: simple | Epoch: 52/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.6 | Train Loss: 4.58e-01 | Test Loss: 4.88e-01
Topology: simple | Epoch: 53/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 83.9 | Test Acc: 82.6 | Train Loss: 4.56e-01 | Test Loss: 4.86e-01
Topology: simple | Epoch: 54/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.7 | Train Loss: 4.55e-01 | Test Loss: 4.85e-01
Topology: simple | Epoch: 55/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.0 | Test Acc: 82.7 | Train Loss: 4.53e-01 | Test Loss: 4.83e-01
Topology: simple | Epoch: 56/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.1 | Test Acc: 82.7 | Train Loss: 4.52e-01 | Test Loss: 4.82e-01
Topology: simple | Epoch: 57/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.8 | Train Loss: 4.50e-01 | Test Loss: 4.81e-01
Topology: simple | Epoch: 58/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.8 | Train Loss: 4.49e-01 | Test Loss: 4.79e-01
Topology: simple | Epoch: 59/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.2 | Test Acc: 82.8 | Train Loss: 4.47e-01 | Test Loss: 4.78e-01
Topology: simple | Epoch: 60/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.3 | Test Acc: 82.8 | Train Loss: 4.46e-01 | Test Loss: 4.77e-01
Topology: simple | Epoch: 61/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.3 | Test Acc: 82.8 | Train Loss: 4.45e-01 | Test Loss: 4.76e-01
Topology: simple | Epoch: 62/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.4 | Test Acc: 82.9 | Train Loss: 4.43e-01 | Test Loss: 4.75e-01
Topology: simple | Epoch: 63/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.4 | Test Acc: 82.9 | Train Loss: 4.42e-01 | Test Loss: 4.74e-01
Topology: simple | Epoch: 64/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.5 | Test Acc: 83.0 | Train Loss: 4.41e-01 | Test Loss: 4.72e-01
Topology: simple | Epoch: 65/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.5 | Test Acc: 83.1 | Train Loss: 4.40e-01 | Test Loss: 4.71e-01
Topology: simple | Epoch: 66/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.6 | Test Acc: 83.1 | Train Loss: 4.38e-01 | Test Loss: 4.70e-01
Topology: simple | Epoch: 67/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.6 | Test Acc: 83.2 | Train Loss: 4.37e-01 | Test Loss: 4.69e-01
Topology: simple | Epoch: 68/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.6 | Test Acc: 83.2 | Train Loss: 4.36e-01 | Test Loss: 4.68e-01
Topology: simple | Epoch: 69/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.7 | Test Acc: 83.2 | Train Loss: 4.35e-01 | Test Loss: 4.67e-01
Topology: simple | Epoch: 70/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.7 | Test Acc: 83.3 | Train Loss: 4.34e-01 | Test Loss: 4.66e-01
Topology: simple | Epoch: 71/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.3 | Train Loss: 4.33e-01 | Test Loss: 4.65e-01
Topology: simple | Epoch: 72/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.3 | Train Loss: 4.32e-01 | Test Loss: 4.64e-01
Topology: simple | Epoch: 73/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.3 | Train Loss: 4.31e-01 | Test Loss: 4.63e-01
Topology: simple | Epoch: 74/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.8 | Test Acc: 83.3 | Train Loss: 4.30e-01 | Test Loss: 4.63e-01
Topology: simple | Epoch: 75/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.4 | Train Loss: 4.29e-01 | Test Loss: 4.62e-01
Topology: simple | Epoch: 76/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.4 | Train Loss: 4.28e-01 | Test Loss: 4.61e-01
Topology: simple | Epoch: 77/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 84.9 | Test Acc: 83.4 | Train Loss: 4.27e-01 | Test Loss: 4.60e-01
Topology: simple | Epoch: 78/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.0 | Test Acc: 83.5 | Train Loss: 4.26e-01 | Test Loss: 4.59e-01
Topology: simple | Epoch: 79/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.0 | Test Acc: 83.5 | Train Loss: 4.25e-01 | Test Loss: 4.58e-01
Topology: simple | Epoch: 80/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.0 | Test Acc: 83.6 | Train Loss: 4.24e-01 | Test Loss: 4.57e-01
Topology: simple | Epoch: 81/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.1 | Test Acc: 83.6 | Train Loss: 4.23e-01 | Test Loss: 4.57e-01
Topology: simple | Epoch: 82/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.1 | Test Acc: 83.6 | Train Loss: 4.22e-01 | Test Loss: 4.56e-01
Topology: simple | Epoch: 83/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.1 | Test Acc: 83.7 | Train Loss: 4.21e-01 | Test Loss: 4.55e-01
Topology: simple | Epoch: 84/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.1 | Test Acc: 83.7 | Train Loss: 4.20e-01 | Test Loss: 4.54e-01
Topology: simple | Epoch: 85/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.2 | Test Acc: 83.7 | Train Loss: 4.19e-01 | Test Loss: 4.54e-01
Topology: simple | Epoch: 86/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.2 | Test Acc: 83.7 | Train Loss: 4.18e-01 | Test Loss: 4.53e-01
Topology: simple | Epoch: 87/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.2 | Test Acc: 83.7 | Train Loss: 4.18e-01 | Test Loss: 4.52e-01
Topology: simple | Epoch: 88/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.3 | Test Acc: 83.8 | Train Loss: 4.17e-01 | Test Loss: 4.51e-01
Topology: simple | Epoch: 89/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.3 | Test Acc: 83.8 | Train Loss: 4.16e-01 | Test Loss: 4.51e-01
Topology: simple | Epoch: 90/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.3 | Test Acc: 83.8 | Train Loss: 4.15e-01 | Test Loss: 4.50e-01
Topology: simple | Epoch: 91/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.3 | Test Acc: 83.8 | Train Loss: 4.14e-01 | Test Loss: 4.49e-01
Topology: simple | Epoch: 92/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.4 | Test Acc: 83.8 | Train Loss: 4.13e-01 | Test Loss: 4.49e-01
Topology: simple | Epoch: 93/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.4 | Test Acc: 83.9 | Train Loss: 4.13e-01 | Test Loss: 4.48e-01
Topology: simple | Epoch: 94/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.4 | Test Acc: 83.9 | Train Loss: 4.12e-01 | Test Loss: 4.47e-01
Topology: simple | Epoch: 95/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.5 | Test Acc: 83.9 | Train Loss: 4.11e-01 | Test Loss: 4.47e-01
Topology: simple | Epoch: 96/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.5 | Test Acc: 83.9 | Train Loss: 4.10e-01 | Test Loss: 4.46e-01
Topology: simple | Epoch: 97/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.5 | Test Acc: 83.9 | Train Loss: 4.10e-01 | Test Loss: 4.45e-01
Topology: simple | Epoch: 98/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.5 | Test Acc: 84.0 | Train Loss: 4.09e-01 | Test Loss: 4.45e-01
Topology: simple | Epoch: 99/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.6 | Test Acc: 84.0 | Train Loss: 4.08e-01 | Test Loss: 4.44e-01
Topology: simple | Epoch: 100/100 | Batch Size: 128 | LR: 0.010000 | Train Acc: 85.6 | Test Acc: 84.1 | Train Loss: 4.08e-01 | Test Loss: 4.44e-01
Topology: simple | Epoch: 1/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 56.8 | Test Acc: 56.9 | Train Loss: 2.06e+00 | Test Loss: 2.06e+00
Topology: simple | Epoch: 2/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 61.8 | Test Acc: 61.5 | Train Loss: 1.83e+00 | Test Loss: 1.83e+00
Topology: simple | Epoch: 3/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 64.0 | Test Acc: 64.1 | Train Loss: 1.62e+00 | Test Loss: 1.62e+00
Topology: simple | Epoch: 4/100 | Batch Size: 32 | LR: 0.001000 | Train Acc: 66.1 | Test Acc: 65.9 | Train Loss: 1.45e+00 | Test Loss: 1.46e+00
